initial NOx and VOCR concentration:   0.78900E-02,  0.25945E+00
 O3,ivoc,inox,N(V),S(VI)
  0.69690E+02,  0.25000E-01,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.74554E+02,  0.50000E-01,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.77532E+02,  0.75000E-01,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.79082E+02,  0.10000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81734E+02,  0.12500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.80607E+02,  0.15000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.84263E+02,  0.17500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.85066E+02,  0.20000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81832E+02,  0.22500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.86751E+02,  0.25000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.85148E+02,  0.27500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81479E+02,  0.30000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81475E+02,  0.32500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81398E+02,  0.35000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.82716E+02,  0.37500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.82396E+02,  0.40000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81618E+02,  0.42500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.81253E+02,  0.45000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.86346E+02,  0.47500E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.86479E+02,  0.50000E+00,  0.15000E-02,  0.28169E+02,  0.10243E+04
  0.70585E+02,  0.25000E-01,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.79367E+02,  0.50000E-01,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.85270E+02,  0.75000E-01,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.86516E+02,  0.10000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.88301E+02,  0.12500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.94059E+02,  0.15000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.92812E+02,  0.17500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.92936E+02,  0.20000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.93799E+02,  0.22500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.10076E+03,  0.25000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.99521E+02,  0.27500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.10086E+03,  0.30000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95582E+02,  0.32500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.96289E+02,  0.35000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95873E+02,  0.37500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95882E+02,  0.40000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95939E+02,  0.42500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95985E+02,  0.45000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95957E+02,  0.47500E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.95910E+02,  0.50000E+00,  0.30000E-02,  0.28169E+02,  0.10243E+04
  0.68513E+02,  0.25000E-01,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.78830E+02,  0.50000E-01,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.86379E+02,  0.75000E-01,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.91185E+02,  0.10000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.95585E+02,  0.12500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.97137E+02,  0.15000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.99687E+02,  0.17500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10212E+03,  0.20000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10808E+03,  0.22500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10453E+03,  0.25000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10554E+03,  0.27500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10630E+03,  0.30000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10699E+03,  0.32500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10753E+03,  0.35000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10788E+03,  0.37500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10806E+03,  0.40000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10836E+03,  0.42500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10845E+03,  0.45000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10857E+03,  0.47500E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.10859E+03,  0.50000E+00,  0.45000E-02,  0.28169E+02,  0.10243E+04
  0.65073E+02,  0.25000E-01,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.74293E+02,  0.50000E-01,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.83940E+02,  0.75000E-01,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.91774E+02,  0.10000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.96870E+02,  0.12500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.10128E+03,  0.15000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.10478E+03,  0.17500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.10819E+03,  0.20000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11078E+03,  0.22500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11285E+03,  0.25000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11367E+03,  0.27500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11625E+03,  0.30000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11737E+03,  0.32500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11721E+03,  0.35000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11788E+03,  0.37500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11852E+03,  0.40000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11898E+03,  0.42500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.12080E+03,  0.45000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.12123E+03,  0.47500E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.11994E+03,  0.50000E+00,  0.60000E-02,  0.28169E+02,  0.10243E+04
  0.60799E+02,  0.25000E-01,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.71167E+02,  0.50000E-01,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.79949E+02,  0.75000E-01,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.89674E+02,  0.10000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.97373E+02,  0.12500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.10298E+03,  0.15000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.10767E+03,  0.17500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.11152E+03,  0.20000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.11476E+03,  0.22500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.11834E+03,  0.25000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.11976E+03,  0.27500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.12287E+03,  0.30000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.12348E+03,  0.32500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.12478E+03,  0.35000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.12740E+03,  0.37500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.12717E+03,  0.40000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.12951E+03,  0.42500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.13009E+03,  0.45000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.13089E+03,  0.47500E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.13188E+03,  0.50000E+00,  0.75000E-02,  0.28169E+02,  0.10243E+04
  0.57063E+02,  0.25000E-01,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.66361E+02,  0.50000E-01,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.76001E+02,  0.75000E-01,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.85240E+02,  0.10000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.94754E+02,  0.12500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.10256E+03,  0.15000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.10850E+03,  0.17500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.11375E+03,  0.20000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.11763E+03,  0.22500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.12114E+03,  0.25000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.12522E+03,  0.27500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.12792E+03,  0.30000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.12898E+03,  0.32500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.13208E+03,  0.35000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.13382E+03,  0.37500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.13529E+03,  0.40000E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
  0.13686E+03,  0.42500E+00,  0.90000E-02,  0.28169E+02,  0.10243E+04
