initial NOx and VOCR concentration:   0.41500E-02,  0.25631E+00
 O3,ivoc,inox,N(V),S(VI)
  0.98065E+02,  0.25000E-01,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10139E+03,  0.50000E-01,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10351E+03,  0.75000E-01,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10497E+03,  0.10000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10605E+03,  0.12500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10685E+03,  0.15000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10741E+03,  0.17500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10861E+03,  0.20000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10821E+03,  0.22500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10520E+03,  0.25000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10428E+03,  0.27500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10442E+03,  0.30000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10446E+03,  0.32500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10841E+03,  0.35000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10837E+03,  0.37500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10792E+03,  0.40000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10431E+03,  0.42500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10359E+03,  0.45000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10335E+03,  0.47500E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10698E+03,  0.50000E+00,  0.15000E-02,  0.75972E+01,  0.10243E+04
  0.10085E+03,  0.25000E-01,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.10657E+03,  0.50000E-01,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11099E+03,  0.75000E-01,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11411E+03,  0.10000E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11584E+03,  0.12500E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11706E+03,  0.15000E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11806E+03,  0.17500E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11911E+03,  0.20000E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11712E+03,  0.22500E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11732E+03,  0.25000E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11736E+03,  0.27500E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11788E+03,  0.30000E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11792E+03,  0.32500E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
  0.11807E+03,  0.35000E+00,  0.30000E-02,  0.75972E+01,  0.10243E+04
