initial NOx and VOCR concentration:   0.32900E-02,  0.88006E-01
 O3,ivoc,inox,N(V),S(VI)
  0.37525E+02,  0.25000E-01,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.41388E+02,  0.50000E-01,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.43088E+02,  0.75000E-01,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.43903E+02,  0.10000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.45465E+02,  0.12500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.45732E+02,  0.15000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.45316E+02,  0.17500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.44000E+02,  0.20000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.44357E+02,  0.22500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.44120E+02,  0.25000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.44151E+02,  0.27500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.43493E+02,  0.30000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.42557E+02,  0.32500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.43204E+02,  0.35000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.42364E+02,  0.37500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.43094E+02,  0.40000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.42269E+02,  0.42500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.42027E+02,  0.45000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.42646E+02,  0.47500E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.41887E+02,  0.50000E+00,  0.15000E-02,  0.64875E+01,  0.11951E+04
  0.36657E+02,  0.25000E-01,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.44085E+02,  0.50000E-01,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.49208E+02,  0.75000E-01,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.52530E+02,  0.10000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55441E+02,  0.12500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.57512E+02,  0.15000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55952E+02,  0.17500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.56053E+02,  0.20000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55007E+02,  0.22500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.56300E+02,  0.25000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.56342E+02,  0.27500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55561E+02,  0.30000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.56061E+02,  0.32500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55929E+02,  0.35000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55991E+02,  0.37500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55960E+02,  0.40000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55900E+02,  0.42500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55319E+02,  0.45000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55699E+02,  0.47500E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.55675E+02,  0.50000E+00,  0.30000E-02,  0.64875E+01,  0.11951E+04
  0.32684E+02,  0.25000E-01,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.41938E+02,  0.50000E-01,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.48923E+02,  0.75000E-01,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.54718E+02,  0.10000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.59567E+02,  0.12500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.63381E+02,  0.15000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.63238E+02,  0.17500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.63650E+02,  0.20000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.64175E+02,  0.22500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.64924E+02,  0.25000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.65365E+02,  0.27500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.65795E+02,  0.30000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66096E+02,  0.32500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.67327E+02,  0.35000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66433E+02,  0.37500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66888E+02,  0.40000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66626E+02,  0.42500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66645E+02,  0.45000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66457E+02,  0.47500E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.66414E+02,  0.50000E+00,  0.45000E-02,  0.64875E+01,  0.11951E+04
  0.29574E+02,  0.25000E-01,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.37694E+02,  0.50000E-01,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.46572E+02,  0.75000E-01,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.52367E+02,  0.10000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.58631E+02,  0.12500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.63815E+02,  0.15000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.68678E+02,  0.17500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.72413E+02,  0.20000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.73159E+02,  0.22500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.74498E+02,  0.25000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.73019E+02,  0.27500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.73860E+02,  0.30000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.74629E+02,  0.32500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.75024E+02,  0.35000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.75541E+02,  0.37500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.74674E+02,  0.40000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.74902E+02,  0.42500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.75083E+02,  0.45000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.76542E+02,  0.47500E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.75334E+02,  0.50000E+00,  0.60000E-02,  0.64875E+01,  0.11951E+04
  0.27282E+02,  0.25000E-01,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.34610E+02,  0.50000E-01,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.43248E+02,  0.75000E-01,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.49630E+02,  0.10000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.56060E+02,  0.12500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.62239E+02,  0.15000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.67975E+02,  0.17500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.72953E+02,  0.20000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.76853E+02,  0.22500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.78251E+02,  0.25000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.80497E+02,  0.27500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.80218E+02,  0.30000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.81384E+02,  0.32500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.82259E+02,  0.35000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.82939E+02,  0.37500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.83519E+02,  0.40000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.84165E+02,  0.42500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.84371E+02,  0.45000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.85085E+02,  0.47500E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.85076E+02,  0.50000E+00,  0.75000E-02,  0.64875E+01,  0.11951E+04
  0.25542E+02,  0.25000E-01,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.31964E+02,  0.50000E-01,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.39153E+02,  0.75000E-01,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.46123E+02,  0.10000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.51791E+02,  0.12500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.59707E+02,  0.15000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.66037E+02,  0.17500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.71898E+02,  0.20000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.75274E+02,  0.22500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.81036E+02,  0.25000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.84443E+02,  0.27500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.87524E+02,  0.30000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.86578E+02,  0.32500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.87996E+02,  0.35000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.89210E+02,  0.37500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.90061E+02,  0.40000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.90846E+02,  0.42500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.90067E+02,  0.45000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.91952E+02,  0.47500E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.92387E+02,  0.50000E+00,  0.90000E-02,  0.64875E+01,  0.11951E+04
  0.24189E+02,  0.25000E-01,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.30047E+02,  0.50000E-01,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.36348E+02,  0.75000E-01,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.43309E+02,  0.10000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.48431E+02,  0.12500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.58189E+02,  0.15000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.63902E+02,  0.17500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.69260E+02,  0.20000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.74735E+02,  0.22500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.79697E+02,  0.25000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.84854E+02,  0.27500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.88810E+02,  0.30000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.92161E+02,  0.32500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.92357E+02,  0.35000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.93877E+02,  0.37500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.95344E+02,  0.40000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.96535E+02,  0.42500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.97522E+02,  0.45000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.98202E+02,  0.47500E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.98869E+02,  0.50000E+00,  0.10500E-01,  0.64875E+01,  0.11951E+04
  0.23050E+02,  0.25000E-01,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.28328E+02,  0.50000E-01,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.34429E+02,  0.75000E-01,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.41416E+02,  0.10000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.48272E+02,  0.12500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.55566E+02,  0.15000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.62369E+02,  0.17500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.66748E+02,  0.20000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.73152E+02,  0.22500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.77418E+02,  0.25000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.82927E+02,  0.27500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.87665E+02,  0.30000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.92098E+02,  0.32500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.94849E+02,  0.35000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.97085E+02,  0.37500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.99089E+02,  0.40000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.10093E+03,  0.42500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.10219E+03,  0.45000E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
  0.10342E+03,  0.47500E+00,  0.12000E-01,  0.64875E+01,  0.11951E+04
