initial NOx and VOCR concentration:   0.20000E-02,  0.69232E-01
 O3,ivoc,inox,N(V),S(VI)
  0.46021E+02,  0.25000E-01,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.47238E+02,  0.50000E-01,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48223E+02,  0.75000E-01,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.47955E+02,  0.10000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48717E+02,  0.12500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48849E+02,  0.15000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48930E+02,  0.17500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.49005E+02,  0.20000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.49049E+02,  0.22500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48957E+02,  0.25000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48931E+02,  0.27500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48701E+02,  0.30000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48987E+02,  0.32500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48965E+02,  0.35000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48912E+02,  0.37500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48852E+02,  0.40000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48759E+02,  0.42500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48517E+02,  0.45000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48572E+02,  0.47500E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.48406E+02,  0.50000E+00,  0.15000E-02,  0.22194E+01,  0.54632E+03
  0.43808E+02,  0.25000E-01,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.50248E+02,  0.50000E-01,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.55003E+02,  0.75000E-01,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.55937E+02,  0.10000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.57013E+02,  0.12500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.57731E+02,  0.15000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.58522E+02,  0.17500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.58870E+02,  0.20000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.59393E+02,  0.22500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.58900E+02,  0.25000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.59515E+02,  0.27500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.59533E+02,  0.30000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.59534E+02,  0.32500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.59758E+02,  0.35000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.59919E+02,  0.37500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.60201E+02,  0.40000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.60189E+02,  0.42500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.60184E+02,  0.45000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.60219E+02,  0.47500E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.60036E+02,  0.50000E+00,  0.30000E-02,  0.22194E+01,  0.54632E+03
  0.40718E+02,  0.25000E-01,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.46656E+02,  0.50000E-01,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.54415E+02,  0.75000E-01,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.58867E+02,  0.10000E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.62660E+02,  0.12500E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.66127E+02,  0.15000E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.65235E+02,  0.17500E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.66222E+02,  0.20000E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.66976E+02,  0.22500E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.67610E+02,  0.25000E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.68662E+02,  0.27500E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.68666E+02,  0.30000E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.68988E+02,  0.32500E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
  0.68896E+02,  0.35000E+00,  0.45000E-02,  0.22194E+01,  0.54632E+03
