initial NOx and VOCR concentration:   0.25000E-02,  0.51588E-01
 O3,ivoc,inox,N(V),S(VI)
  0.49972E+02,  0.25000E-01,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.53439E+02,  0.50000E-01,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.55733E+02,  0.75000E-01,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.57759E+02,  0.10000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.58386E+02,  0.12500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.59089E+02,  0.15000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.60007E+02,  0.17500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.60514E+02,  0.20000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.60752E+02,  0.22500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.61232E+02,  0.25000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.61650E+02,  0.27500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.61546E+02,  0.30000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.61815E+02,  0.32500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.61977E+02,  0.35000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.62224E+02,  0.37500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.62049E+02,  0.40000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.62098E+02,  0.42500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.62590E+02,  0.45000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.62290E+02,  0.47500E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.62226E+02,  0.50000E+00,  0.15000E-02,  0.42681E-01,  0.27316E+03
  0.47940E+02,  0.25000E-01,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.55473E+02,  0.50000E-01,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.61019E+02,  0.75000E-01,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.64368E+02,  0.10000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.66780E+02,  0.12500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.69348E+02,  0.15000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.71305E+02,  0.17500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.72485E+02,  0.20000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.73829E+02,  0.22500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.74601E+02,  0.25000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.75521E+02,  0.27500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.75964E+02,  0.30000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.76352E+02,  0.32500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.76964E+02,  0.35000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.77249E+02,  0.37500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.77578E+02,  0.40000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.78067E+02,  0.42500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.78357E+02,  0.45000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.79023E+02,  0.47500E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.78841E+02,  0.50000E+00,  0.30000E-02,  0.42681E-01,  0.27316E+03
  0.44094E+02,  0.25000E-01,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.52654E+02,  0.50000E-01,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.60381E+02,  0.75000E-01,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.65995E+02,  0.10000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.71209E+02,  0.12500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.73115E+02,  0.15000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.76025E+02,  0.17500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.78273E+02,  0.20000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.80152E+02,  0.22500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.81705E+02,  0.25000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.83091E+02,  0.27500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.84448E+02,  0.30000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.85325E+02,  0.32500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.86208E+02,  0.35000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.87080E+02,  0.37500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.87761E+02,  0.40000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.88477E+02,  0.42500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.91225E+02,  0.45000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.91665E+02,  0.47500E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.90171E+02,  0.50000E+00,  0.45000E-02,  0.42681E-01,  0.27316E+03
  0.41450E+02,  0.25000E-01,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.47426E+02,  0.50000E-01,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.56350E+02,  0.75000E-01,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.64593E+02,  0.10000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.69883E+02,  0.12500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.75733E+02,  0.15000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.79447E+02,  0.17500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.82745E+02,  0.20000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.85549E+02,  0.22500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.87949E+02,  0.25000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.90321E+02,  0.27500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.91825E+02,  0.30000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.93473E+02,  0.32500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.94921E+02,  0.35000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.96117E+02,  0.37500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.97231E+02,  0.40000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.98203E+02,  0.42500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.99064E+02,  0.45000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.99950E+02,  0.47500E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.10276E+03,  0.50000E+00,  0.60000E-02,  0.42681E-01,  0.27316E+03
  0.39464E+02,  0.25000E-01,  0.75000E-02,  0.42681E-01,  0.27316E+03
  0.44708E+02,  0.50000E-01,  0.75000E-02,  0.42681E-01,  0.27316E+03
  0.51752E+02,  0.75000E-01,  0.75000E-02,  0.42681E-01,  0.27316E+03
  0.60305E+02,  0.10000E+00,  0.75000E-02,  0.42681E-01,  0.27316E+03
  0.66620E+02,  0.12500E+00,  0.75000E-02,  0.42681E-01,  0.27316E+03
  0.75162E+02,  0.15000E+00,  0.75000E-02,  0.42681E-01,  0.27316E+03
  0.80407E+02,  0.17500E+00,  0.75000E-02,  0.42681E-01,  0.27316E+03
