initial NOx and VOCR concentration:   0.16000E-02,  0.45985E-01
 O3,ivoc,inox,N(V),S(VI)
  0.36432E+02,  0.25000E-01,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.39647E+02,  0.50000E-01,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.41768E+02,  0.75000E-01,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.43246E+02,  0.10000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.43780E+02,  0.12500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.44088E+02,  0.15000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.45644E+02,  0.17500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.45269E+02,  0.20000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.45834E+02,  0.22500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.45816E+02,  0.25000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46359E+02,  0.27500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46496E+02,  0.30000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46648E+02,  0.32500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46851E+02,  0.35000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46721E+02,  0.37500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46758E+02,  0.40000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46827E+02,  0.42500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46665E+02,  0.45000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.46940E+02,  0.47500E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.47284E+02,  0.50000E+00,  0.15000E-02,  0.47803E+00,  0.33291E+03
  0.34520E+02,  0.25000E-01,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.41081E+02,  0.50000E-01,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.46226E+02,  0.75000E-01,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.50266E+02,  0.10000E+00,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.52942E+02,  0.12500E+00,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.52748E+02,  0.15000E+00,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.55269E+02,  0.17500E+00,  0.30000E-02,  0.47803E+00,  0.33291E+03
  0.56623E+02,  0.20000E+00,  0.30000E-02,  0.47803E+00,  0.33291E+03
