initial NOx and VOCR concentration:   0.30000E-02,  0.98264E-01
 O3,ivoc,inox,N(V),S(VI)
  0.48282E+02,  0.25000E-01,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.52096E+02,  0.50000E-01,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.54542E+02,  0.75000E-01,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.55114E+02,  0.10000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.55435E+02,  0.12500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.57087E+02,  0.15000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.57219E+02,  0.17500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.57720E+02,  0.20000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.57434E+02,  0.22500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.57996E+02,  0.25000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.58063E+02,  0.27500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.58331E+02,  0.30000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.58371E+02,  0.32500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.58345E+02,  0.35000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.58983E+02,  0.37500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.58715E+02,  0.40000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.59122E+02,  0.42500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.59047E+02,  0.45000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.59105E+02,  0.47500E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.59005E+02,  0.50000E+00,  0.15000E-02,  0.31584E+00,  0.11097E+04
  0.46259E+02,  0.25000E-01,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.54422E+02,  0.50000E-01,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.60298E+02,  0.75000E-01,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.64501E+02,  0.10000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.66864E+02,  0.12500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.67697E+02,  0.15000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.70155E+02,  0.17500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.71485E+02,  0.20000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.72345E+02,  0.22500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.73476E+02,  0.25000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.74021E+02,  0.27500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.74361E+02,  0.30000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.75224E+02,  0.32500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.75593E+02,  0.35000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.75460E+02,  0.37500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.75559E+02,  0.40000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.76104E+02,  0.42500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.76501E+02,  0.45000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.76299E+02,  0.47500E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.76559E+02,  0.50000E+00,  0.30000E-02,  0.31584E+00,  0.11097E+04
  0.42188E+02,  0.25000E-01,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.50231E+02,  0.50000E-01,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.59285E+02,  0.75000E-01,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.66081E+02,  0.10000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.70882E+02,  0.12500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.75396E+02,  0.15000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.76010E+02,  0.17500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.78686E+02,  0.20000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.80391E+02,  0.22500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.82027E+02,  0.25000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.83356E+02,  0.27500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.84478E+02,  0.30000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.85404E+02,  0.32500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.86299E+02,  0.35000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.86989E+02,  0.37500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.87631E+02,  0.40000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.88158E+02,  0.42500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.88433E+02,  0.45000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.88927E+02,  0.47500E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.89221E+02,  0.50000E+00,  0.45000E-02,  0.31584E+00,  0.11097E+04
  0.39234E+02,  0.25000E-01,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.46450E+02,  0.50000E-01,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.54935E+02,  0.75000E-01,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.65204E+02,  0.10000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.70468E+02,  0.12500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.76931E+02,  0.15000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.81716E+02,  0.17500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.84323E+02,  0.20000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.87156E+02,  0.22500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.89556E+02,  0.25000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.90721E+02,  0.27500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.93201E+02,  0.30000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.93857E+02,  0.32500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.96034E+02,  0.35000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.97167E+02,  0.37500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.98216E+02,  0.40000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.99248E+02,  0.42500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.99963E+02,  0.45000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.10089E+03,  0.47500E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.10150E+03,  0.50000E+00,  0.60000E-02,  0.31584E+00,  0.11097E+04
  0.37133E+02,  0.25000E-01,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.43026E+02,  0.50000E-01,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.50833E+02,  0.75000E-01,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.58763E+02,  0.10000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.66926E+02,  0.12500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.76522E+02,  0.15000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.80724E+02,  0.17500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.86637E+02,  0.20000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.90640E+02,  0.22500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.94150E+02,  0.25000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.97015E+02,  0.27500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.99673E+02,  0.30000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.10165E+03,  0.32500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.10387E+03,  0.35000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.10518E+03,  0.37500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.10677E+03,  0.40000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.10821E+03,  0.42500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.10917E+03,  0.45000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.11035E+03,  0.47500E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.11131E+03,  0.50000E+00,  0.75000E-02,  0.31584E+00,  0.11097E+04
  0.35580E+02,  0.25000E-01,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.40790E+02,  0.50000E-01,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.47046E+02,  0.75000E-01,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.56367E+02,  0.10000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.65042E+02,  0.12500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.70358E+02,  0.15000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.77672E+02,  0.17500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.84595E+02,  0.20000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.91402E+02,  0.22500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.96261E+02,  0.25000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.10019E+03,  0.27500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.10447E+03,  0.30000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.10662E+03,  0.32500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.10915E+03,  0.35000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.11151E+03,  0.37500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.11350E+03,  0.40000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.11559E+03,  0.42500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.11673E+03,  0.45000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.11813E+03,  0.47500E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.11952E+03,  0.50000E+00,  0.90000E-02,  0.31584E+00,  0.11097E+04
  0.34338E+02,  0.25000E-01,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.38741E+02,  0.50000E-01,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.44183E+02,  0.75000E-01,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.52361E+02,  0.10000E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.60793E+02,  0.12500E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.66631E+02,  0.15000E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.74882E+02,  0.17500E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.82674E+02,  0.20000E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.88169E+02,  0.22500E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.95857E+02,  0.25000E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.10097E+03,  0.27500E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.10547E+03,  0.30000E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.10930E+03,  0.32500E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
  0.11263E+03,  0.35000E+00,  0.10500E-01,  0.31584E+00,  0.11097E+04
