initial NOx and VOCR concentration:   0.33000E-02,  0.68879E-01
 O3,ivoc,inox,N(V),S(VI)
  0.39711E+02,  0.25000E-01,  0.15000E-02,  0.75972E+01,  0.68289E+03
  0.41449E+02,  0.50000E-01,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.43060E+02,  0.75000E-01,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42879E+02,  0.10000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42896E+02,  0.12500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42324E+02,  0.15000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42389E+02,  0.17500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42429E+02,  0.20000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42506E+02,  0.22500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42735E+02,  0.25000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42651E+02,  0.27500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42415E+02,  0.30000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42593E+02,  0.32500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42548E+02,  0.35000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42487E+02,  0.37500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42437E+02,  0.40000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42306E+02,  0.42500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42249E+02,  0.45000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42121E+02,  0.47500E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.42068E+02,  0.50000E+00,  0.15000E-02,  0.75972E+01,  0.68290E+03
  0.37171E+02,  0.25000E-01,  0.30000E-02,  0.75972E+01,  0.68290E+03
  0.44135E+02,  0.50000E-01,  0.30000E-02,  0.75972E+01,  0.68290E+03
  0.48846E+02,  0.75000E-01,  0.30000E-02,  0.75972E+01,  0.68290E+03
  0.49922E+02,  0.10000E+00,  0.30000E-02,  0.75972E+01,  0.68289E+03
  0.52383E+02,  0.12500E+00,  0.30000E-02,  0.75972E+01,  0.68290E+03
  0.52087E+02,  0.15000E+00,  0.30000E-02,  0.75972E+01,  0.68290E+03
