initial NOx and VOCR concentration:   0.10000E-02,  0.50214E-01
 O3,ivoc,inox,N(V),S(VI)
  0.48201E+02,  0.25000E-01,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.52018E+02,  0.50000E-01,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.54176E+02,  0.75000E-01,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.54131E+02,  0.10000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.54932E+02,  0.12500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.55149E+02,  0.15000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.55576E+02,  0.17500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.55800E+02,  0.20000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56152E+02,  0.22500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56104E+02,  0.25000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56262E+02,  0.27500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56302E+02,  0.30000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56460E+02,  0.32500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56735E+02,  0.35000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56716E+02,  0.37500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56704E+02,  0.40000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56469E+02,  0.42500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56411E+02,  0.45000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56684E+02,  0.47500E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.56761E+02,  0.50000E+00,  0.15000E-02,  0.37559E+01,  0.33291E+03
  0.46262E+02,  0.25000E-01,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.53475E+02,  0.50000E-01,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.58584E+02,  0.75000E-01,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.61077E+02,  0.10000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.62112E+02,  0.12500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.63767E+02,  0.15000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.64949E+02,  0.17500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.65872E+02,  0.20000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.66780E+02,  0.22500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.68472E+02,  0.25000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.69252E+02,  0.27500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.68369E+02,  0.30000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.70175E+02,  0.32500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.69057E+02,  0.35000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.69381E+02,  0.37500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.69114E+02,  0.40000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.71102E+02,  0.42500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.69573E+02,  0.45000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.69789E+02,  0.47500E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.71875E+02,  0.50000E+00,  0.30000E-02,  0.37559E+01,  0.33291E+03
  0.42613E+02,  0.25000E-01,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.49815E+02,  0.50000E-01,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.56873E+02,  0.75000E-01,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.63287E+02,  0.10000E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.68090E+02,  0.12500E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.71136E+02,  0.15000E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.71703E+02,  0.17500E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.73412E+02,  0.20000E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.74951E+02,  0.22500E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.77850E+02,  0.25000E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.79075E+02,  0.27500E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.78255E+02,  0.30000E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.79002E+02,  0.32500E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.80713E+02,  0.35000E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
  0.80123E+02,  0.37500E+00,  0.45000E-02,  0.37559E+01,  0.33291E+03
