initial NOx and VOCR concentration:   0.30950E-02,  0.27788E+00
 O3,ivoc,inox,N(V),S(VI)
  0.76235E+02,  0.25000E-01,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.81163E+02,  0.50000E-01,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.84429E+02,  0.75000E-01,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.86759E+02,  0.10000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.88498E+02,  0.12500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.89761E+02,  0.15000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.91002E+02,  0.17500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.91192E+02,  0.20000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.91473E+02,  0.22500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.92202E+02,  0.25000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.87564E+02,  0.27500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.87576E+02,  0.30000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.88065E+02,  0.32500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.92492E+02,  0.35000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.87430E+02,  0.37500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.87582E+02,  0.40000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.92452E+02,  0.42500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.87362E+02,  0.45000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.87807E+02,  0.47500E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.92674E+02,  0.50000E+00,  0.15000E-02,  0.18780E+01,  0.56339E+03
  0.77226E+02,  0.25000E-01,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.84969E+02,  0.50000E-01,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.90714E+02,  0.75000E-01,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.94369E+02,  0.10000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.97282E+02,  0.12500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10019E+03,  0.15000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.98420E+02,  0.17500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.99593E+02,  0.20000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10586E+03,  0.22500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10127E+03,  0.25000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10184E+03,  0.27500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10244E+03,  0.30000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10261E+03,  0.32500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10818E+03,  0.35000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10286E+03,  0.37500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10370E+03,  0.40000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10381E+03,  0.42500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10385E+03,  0.45000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10387E+03,  0.47500E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.10386E+03,  0.50000E+00,  0.30000E-02,  0.18780E+01,  0.56339E+03
  0.75074E+02,  0.25000E-01,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.83788E+02,  0.50000E-01,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.91392E+02,  0.75000E-01,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.97548E+02,  0.10000E+00,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.10194E+03,  0.12500E+00,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.10389E+03,  0.15000E+00,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.10636E+03,  0.17500E+00,  0.45000E-02,  0.18780E+01,  0.56339E+03
  0.10846E+03,  0.20000E+00,  0.45000E-02,  0.18780E+01,  0.56339E+03
