initial NOx and VOCR concentration:   0.33000E-02,  0.44905E-01
 O3,ivoc,inox,N(V),S(VI)
  0.47172E+02,  0.25000E-01,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.51165E+02,  0.50000E-01,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.53150E+02,  0.75000E-01,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.55238E+02,  0.10000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.56476E+02,  0.12500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.57666E+02,  0.15000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.58806E+02,  0.17500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.59487E+02,  0.20000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.60179E+02,  0.22500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.60683E+02,  0.25000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.61539E+02,  0.27500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.61225E+02,  0.30000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.61614E+02,  0.32500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.61762E+02,  0.35000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.62625E+02,  0.37500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.62345E+02,  0.40000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.62577E+02,  0.42500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.62991E+02,  0.45000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.62976E+02,  0.47500E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.63045E+02,  0.50000E+00,  0.15000E-02,  0.27316E+00,  0.56339E+03
  0.45594E+02,  0.25000E-01,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.53463E+02,  0.50000E-01,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.59526E+02,  0.75000E-01,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.63642E+02,  0.10000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.66578E+02,  0.12500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.69421E+02,  0.15000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.71362E+02,  0.17500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.73556E+02,  0.20000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.74445E+02,  0.22500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.76160E+02,  0.25000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.77075E+02,  0.27500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.77733E+02,  0.30000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.79077E+02,  0.32500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.79340E+02,  0.35000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.80169E+02,  0.37500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.81439E+02,  0.40000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.81839E+02,  0.42500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.82039E+02,  0.45000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.81965E+02,  0.47500E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.82390E+02,  0.50000E+00,  0.30000E-02,  0.27316E+00,  0.56339E+03
  0.41058E+02,  0.25000E-01,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.49342E+02,  0.50000E-01,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.58220E+02,  0.75000E-01,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.65293E+02,  0.10000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.70967E+02,  0.12500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.74947E+02,  0.15000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.78807E+02,  0.17500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.81041E+02,  0.20000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.83464E+02,  0.22500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.86092E+02,  0.25000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.87754E+02,  0.27500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.89646E+02,  0.30000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.91186E+02,  0.32500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.92293E+02,  0.35000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.93079E+02,  0.37500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.94112E+02,  0.40000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.95791E+02,  0.42500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.96151E+02,  0.45000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.97402E+02,  0.47500E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.97756E+02,  0.50000E+00,  0.45000E-02,  0.27316E+00,  0.56339E+03
  0.38784E+02,  0.25000E-01,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.44852E+02,  0.50000E-01,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.53941E+02,  0.75000E-01,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.63335E+02,  0.10000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.70696E+02,  0.12500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.76162E+02,  0.15000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.80614E+02,  0.17500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.84461E+02,  0.20000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.87874E+02,  0.22500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.90823E+02,  0.25000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.93367E+02,  0.27500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.95600E+02,  0.30000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.97641E+02,  0.32500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.99463E+02,  0.35000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.10123E+03,  0.37500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.10257E+03,  0.40000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.10368E+03,  0.42500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.10525E+03,  0.45000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.10581E+03,  0.47500E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.10669E+03,  0.50000E+00,  0.60000E-02,  0.27316E+00,  0.56339E+03
  0.36478E+02,  0.25000E-01,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.42003E+02,  0.50000E-01,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.49765E+02,  0.75000E-01,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.60195E+02,  0.10000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.68511E+02,  0.12500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.75100E+02,  0.15000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.81402E+02,  0.17500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.86742E+02,  0.20000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.91090E+02,  0.22500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.94969E+02,  0.25000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.98128E+02,  0.27500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.10150E+03,  0.30000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.10398E+03,  0.32500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.10645E+03,  0.35000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.10849E+03,  0.37500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.11065E+03,  0.40000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.11256E+03,  0.42500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.11390E+03,  0.45000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.11561E+03,  0.47500E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
  0.11693E+03,  0.50000E+00,  0.75000E-02,  0.27316E+00,  0.56339E+03
