initial NOx and VOCR concentration:   0.52800E-02,  0.14843E+00
 O3,ivoc,inox,N(V),S(VI)
  0.60315E+02,  0.25000E-01,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.63775E+02,  0.50000E-01,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.65547E+02,  0.75000E-01,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.65443E+02,  0.10000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.69421E+02,  0.12500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66438E+02,  0.15000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.69904E+02,  0.17500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66762E+02,  0.20000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66819E+02,  0.22500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66770E+02,  0.25000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.67346E+02,  0.27500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66731E+02,  0.30000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.69183E+02,  0.32500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66609E+02,  0.35000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66630E+02,  0.37500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66511E+02,  0.40000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66459E+02,  0.42500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66406E+02,  0.45000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66352E+02,  0.47500E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.66345E+02,  0.50000E+00,  0.15000E-02,  0.83655E+01,  0.93898E+03
  0.60908E+02,  0.25000E-01,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.67491E+02,  0.50000E-01,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.72443E+02,  0.75000E-01,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.73519E+02,  0.10000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.75180E+02,  0.12500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79789E+02,  0.15000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.77427E+02,  0.17500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.78059E+02,  0.20000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.78510E+02,  0.22500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.78908E+02,  0.25000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79100E+02,  0.27500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79284E+02,  0.30000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79292E+02,  0.32500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79463E+02,  0.35000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79460E+02,  0.37500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79395E+02,  0.40000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79338E+02,  0.42500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79341E+02,  0.45000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.79288E+02,  0.47500E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.80010E+02,  0.50000E+00,  0.30000E-02,  0.83655E+01,  0.93898E+03
  0.57270E+02,  0.25000E-01,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.65934E+02,  0.50000E-01,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.73254E+02,  0.75000E-01,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.77447E+02,  0.10000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.80767E+02,  0.12500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.83168E+02,  0.15000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.85021E+02,  0.17500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.86430E+02,  0.20000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.87374E+02,  0.22500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.88350E+02,  0.25000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.89022E+02,  0.27500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.89410E+02,  0.30000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.89882E+02,  0.32500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.90223E+02,  0.35000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.90409E+02,  0.37500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.90551E+02,  0.40000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.90552E+02,  0.42500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.90629E+02,  0.45000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.91214E+02,  0.47500E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.91412E+02,  0.50000E+00,  0.45000E-02,  0.83655E+01,  0.93898E+03
  0.53435E+02,  0.25000E-01,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.62388E+02,  0.50000E-01,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.70869E+02,  0.75000E-01,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.77655E+02,  0.10000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.83469E+02,  0.12500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.86906E+02,  0.15000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.89719E+02,  0.17500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.92013E+02,  0.20000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.93944E+02,  0.22500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.95307E+02,  0.25000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.97274E+02,  0.27500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.97456E+02,  0.30000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.98206E+02,  0.32500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.98824E+02,  0.35000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.10054E+03,  0.37500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.10079E+03,  0.40000E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
  0.10119E+03,  0.42500E+00,  0.60000E-02,  0.83655E+01,  0.93898E+03
