initial NOx and VOCR concentration:   0.29000E-02,  0.59951E-01
 O3,ivoc,inox,N(V),S(VI)
  0.56432E+02,  0.25000E-01,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.57860E+02,  0.50000E-01,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.61559E+02,  0.75000E-01,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.61412E+02,  0.10000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.63495E+02,  0.12500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.63754E+02,  0.15000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.63748E+02,  0.17500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.64532E+02,  0.20000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.64620E+02,  0.22500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.64612E+02,  0.25000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.64984E+02,  0.27500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.64826E+02,  0.30000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65311E+02,  0.32500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.64973E+02,  0.35000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65224E+02,  0.37500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65327E+02,  0.40000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65427E+02,  0.42500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65630E+02,  0.45000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65567E+02,  0.47500E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.65540E+02,  0.50000E+00,  0.15000E-02,  0.42681E-01,  0.36706E+03
  0.54959E+02,  0.25000E-01,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.61554E+02,  0.50000E-01,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.66944E+02,  0.75000E-01,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.69800E+02,  0.10000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.71029E+02,  0.12500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.71894E+02,  0.15000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.73286E+02,  0.17500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.76184E+02,  0.20000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.77307E+02,  0.22500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.77884E+02,  0.25000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.78311E+02,  0.27500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.78892E+02,  0.30000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.79332E+02,  0.32500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.80023E+02,  0.35000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.79846E+02,  0.37500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.80343E+02,  0.40000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.80670E+02,  0.42500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.80753E+02,  0.45000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.81091E+02,  0.47500E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.81482E+02,  0.50000E+00,  0.30000E-02,  0.42681E-01,  0.36706E+03
  0.50917E+02,  0.25000E-01,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.57646E+02,  0.50000E-01,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.65955E+02,  0.75000E-01,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.72077E+02,  0.10000E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.76456E+02,  0.12500E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.77670E+02,  0.15000E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.80456E+02,  0.17500E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.82405E+02,  0.20000E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.85517E+02,  0.22500E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.85354E+02,  0.25000E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.86387E+02,  0.27500E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
  0.87385E+02,  0.30000E+00,  0.45000E-02,  0.42681E-01,  0.36706E+03
