initial NOx and VOCR concentration:   0.57130E-02,  0.19395E+00
 O3,ivoc,inox,N(V),S(VI)
  0.62495E+02,  0.25000E-01,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.65585E+02,  0.50000E-01,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67173E+02,  0.75000E-01,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.66702E+02,  0.10000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67398E+02,  0.12500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.68354E+02,  0.15000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67816E+02,  0.17500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.68047E+02,  0.20000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.68066E+02,  0.22500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67911E+02,  0.25000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67892E+02,  0.27500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67903E+02,  0.30000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67899E+02,  0.32500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67950E+02,  0.35000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67934E+02,  0.37500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67824E+02,  0.40000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.67866E+02,  0.42500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.68154E+02,  0.45000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.68113E+02,  0.47500E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.68048E+02,  0.50000E+00,  0.15000E-02,  0.79387E+01,  0.76826E+03
  0.62864E+02,  0.25000E-01,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.69748E+02,  0.50000E-01,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.73989E+02,  0.75000E-01,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.77107E+02,  0.10000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.77597E+02,  0.12500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.78907E+02,  0.15000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.79963E+02,  0.17500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.80585E+02,  0.20000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.81228E+02,  0.22500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.81526E+02,  0.25000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.81714E+02,  0.27500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.81798E+02,  0.30000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.81933E+02,  0.32500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.82029E+02,  0.35000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.81960E+02,  0.37500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.82027E+02,  0.40000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.82003E+02,  0.42500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.82022E+02,  0.45000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.82041E+02,  0.47500E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.82038E+02,  0.50000E+00,  0.30000E-02,  0.79387E+01,  0.76826E+03
  0.59244E+02,  0.25000E-01,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.68704E+02,  0.50000E-01,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.75812E+02,  0.75000E-01,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.80355E+02,  0.10000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.83722E+02,  0.12500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.86252E+02,  0.15000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.88227E+02,  0.17500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.89787E+02,  0.20000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.90945E+02,  0.22500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.91817E+02,  0.25000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.92516E+02,  0.27500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.94057E+02,  0.30000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.94401E+02,  0.32500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.94633E+02,  0.35000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.94857E+02,  0.37500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.94074E+02,  0.40000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.94208E+02,  0.42500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.95400E+02,  0.45000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.95472E+02,  0.47500E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.95441E+02,  0.50000E+00,  0.45000E-02,  0.79387E+01,  0.76826E+03
  0.55444E+02,  0.25000E-01,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.64594E+02,  0.50000E-01,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.73722E+02,  0.75000E-01,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.81710E+02,  0.10000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.86826E+02,  0.12500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.90682E+02,  0.15000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.93784E+02,  0.17500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.96199E+02,  0.20000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.98254E+02,  0.22500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10062E+03,  0.25000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10213E+03,  0.27500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10313E+03,  0.30000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10416E+03,  0.32500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10477E+03,  0.35000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10536E+03,  0.37500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10577E+03,  0.40000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10609E+03,  0.42500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10646E+03,  0.45000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10666E+03,  0.47500E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.10558E+03,  0.50000E+00,  0.60000E-02,  0.79387E+01,  0.76826E+03
  0.52474E+02,  0.25000E-01,  0.75000E-02,  0.79387E+01,  0.76826E+03
  0.60345E+02,  0.50000E-01,  0.75000E-02,  0.79387E+01,  0.76826E+03
  0.69432E+02,  0.75000E-01,  0.75000E-02,  0.79387E+01,  0.76826E+03
  0.78600E+02,  0.10000E+00,  0.75000E-02,  0.79387E+01,  0.76826E+03
  0.87082E+02,  0.12500E+00,  0.75000E-02,  0.79387E+01,  0.76826E+03
  0.92521E+02,  0.15000E+00,  0.75000E-02,  0.79387E+01,  0.76826E+03
