initial NOx and VOCR concentration:   0.45570E-02,  0.66741E-01
 O3,ivoc,inox,N(V),S(VI)
  0.30935E+02,  0.25000E-01,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.35223E+02,  0.50000E-01,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36932E+02,  0.75000E-01,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.37891E+02,  0.10000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.39040E+02,  0.12500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.39048E+02,  0.15000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.37625E+02,  0.17500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.39167E+02,  0.20000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.37478E+02,  0.22500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.38129E+02,  0.25000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.37057E+02,  0.27500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36940E+02,  0.30000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36793E+02,  0.32500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36679E+02,  0.35000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36526E+02,  0.37500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36380E+02,  0.40000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.36269E+02,  0.42500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.35867E+02,  0.45000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.35791E+02,  0.47500E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.35693E+02,  0.50000E+00,  0.15000E-02,  0.33291E+02,  0.11951E+04
  0.29118E+02,  0.25000E-01,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.37215E+02,  0.50000E-01,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.42085E+02,  0.75000E-01,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.46431E+02,  0.10000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.48529E+02,  0.12500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.50666E+02,  0.15000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.52115E+02,  0.17500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49861E+02,  0.20000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.50295E+02,  0.22500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49561E+02,  0.25000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.55599E+02,  0.27500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.50558E+02,  0.30000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49684E+02,  0.32500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49671E+02,  0.35000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.50316E+02,  0.37500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.50077E+02,  0.40000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49926E+02,  0.42500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49365E+02,  0.45000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49263E+02,  0.47500E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.49351E+02,  0.50000E+00,  0.30000E-02,  0.33291E+02,  0.11951E+04
  0.25817E+02,  0.25000E-01,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.33679E+02,  0.50000E-01,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.41261E+02,  0.75000E-01,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.47043E+02,  0.10000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.52027E+02,  0.12500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.56069E+02,  0.15000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.57766E+02,  0.17500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.61742E+02,  0.20000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.61130E+02,  0.22500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60535E+02,  0.25000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60367E+02,  0.27500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60420E+02,  0.30000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60738E+02,  0.32500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60887E+02,  0.35000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60844E+02,  0.37500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60926E+02,  0.40000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60949E+02,  0.42500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.61098E+02,  0.45000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.61043E+02,  0.47500E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.60987E+02,  0.50000E+00,  0.45000E-02,  0.33291E+02,  0.11951E+04
  0.23205E+02,  0.25000E-01,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.30891E+02,  0.50000E-01,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.37974E+02,  0.75000E-01,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.44081E+02,  0.10000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.51377E+02,  0.12500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.56613E+02,  0.15000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.61184E+02,  0.17500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.64056E+02,  0.20000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.66487E+02,  0.22500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.67939E+02,  0.25000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.69655E+02,  0.27500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.68930E+02,  0.30000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.69948E+02,  0.32500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.70294E+02,  0.35000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.70772E+02,  0.37500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.71305E+02,  0.40000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.71316E+02,  0.42500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.71772E+02,  0.45000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.72143E+02,  0.47500E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.71890E+02,  0.50000E+00,  0.60000E-02,  0.33291E+02,  0.11951E+04
  0.21603E+02,  0.25000E-01,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.27808E+02,  0.50000E-01,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.34732E+02,  0.75000E-01,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.43100E+02,  0.10000E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.48401E+02,  0.12500E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.54819E+02,  0.15000E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.60584E+02,  0.17500E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.65309E+02,  0.20000E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.69358E+02,  0.22500E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.71929E+02,  0.25000E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
  0.73795E+02,  0.27500E+00,  0.75000E-02,  0.33291E+02,  0.11951E+04
