initial NOx and VOCR concentration:   0.49100E-02,  0.10851E+00
 O3,ivoc,inox,N(V),S(VI)
  0.52027E+02,  0.25000E-01,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.54705E+02,  0.50000E-01,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56226E+02,  0.75000E-01,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57052E+02,  0.10000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57578E+02,  0.12500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57799E+02,  0.15000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57705E+02,  0.17500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57724E+02,  0.20000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.58116E+02,  0.22500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.58189E+02,  0.25000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.58100E+02,  0.27500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57951E+02,  0.30000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56673E+02,  0.32500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.57654E+02,  0.35000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56487E+02,  0.37500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56193E+02,  0.40000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56551E+02,  0.42500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56338E+02,  0.45000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56220E+02,  0.47500E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.56040E+02,  0.50000E+00,  0.15000E-02,  0.34998E+02,  0.93898E+03
  0.51478E+02,  0.25000E-01,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.58393E+02,  0.50000E-01,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.62563E+02,  0.75000E-01,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.65156E+02,  0.10000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.66785E+02,  0.12500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.69250E+02,  0.15000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.67673E+02,  0.17500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68177E+02,  0.20000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68613E+02,  0.22500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68719E+02,  0.25000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.69121E+02,  0.27500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.69205E+02,  0.30000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.69468E+02,  0.32500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68741E+02,  0.35000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68753E+02,  0.37500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68708E+02,  0.40000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68758E+02,  0.42500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68666E+02,  0.45000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68704E+02,  0.47500E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.68624E+02,  0.50000E+00,  0.30000E-02,  0.34998E+02,  0.93898E+03
  0.47722E+02,  0.25000E-01,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.56628E+02,  0.50000E-01,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.63541E+02,  0.75000E-01,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.68046E+02,  0.10000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.71517E+02,  0.12500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.73378E+02,  0.15000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.75143E+02,  0.17500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.76403E+02,  0.20000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.77773E+02,  0.22500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.78261E+02,  0.25000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.78690E+02,  0.27500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.79107E+02,  0.30000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.79525E+02,  0.32500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.79085E+02,  0.35000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.80266E+02,  0.37500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.79384E+02,  0.40000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.80445E+02,  0.42500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.80433E+02,  0.45000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.79700E+02,  0.47500E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.80419E+02,  0.50000E+00,  0.45000E-02,  0.34998E+02,  0.93898E+03
  0.44086E+02,  0.25000E-01,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.52727E+02,  0.50000E-01,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.60668E+02,  0.75000E-01,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.67987E+02,  0.10000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.73361E+02,  0.12500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.77744E+02,  0.15000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.79714E+02,  0.17500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.81760E+02,  0.20000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.83419E+02,  0.22500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.84694E+02,  0.25000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.85664E+02,  0.27500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.86511E+02,  0.30000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.88236E+02,  0.32500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.88750E+02,  0.35000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.89192E+02,  0.37500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.88551E+02,  0.40000E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
  0.90081E+02,  0.42500E+00,  0.60000E-02,  0.34998E+02,  0.93898E+03
