initial NOx and VOCR concentration:   0.10960E-01,  0.29077E+00
 O3,ivoc,inox,N(V),S(VI)
  0.60276E+02,  0.25000E-01,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.64631E+02,  0.50000E-01,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.67041E+02,  0.75000E-01,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.68813E+02,  0.10000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.70193E+02,  0.12500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.70683E+02,  0.15000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.71311E+02,  0.17500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.72282E+02,  0.20000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.72024E+02,  0.22500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.72178E+02,  0.25000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.72561E+02,  0.27500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.68777E+02,  0.30000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.68649E+02,  0.32500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.68714E+02,  0.35000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.68793E+02,  0.37500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.69190E+02,  0.40000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.69148E+02,  0.42500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.69089E+02,  0.45000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.69030E+02,  0.47500E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.72214E+02,  0.50000E+00,  0.15000E-02,  0.17926E+02,  0.11097E+04
  0.60610E+02,  0.25000E-01,  0.30000E-02,  0.17926E+02,  0.11097E+04
