initial NOx and VOCR concentration:   0.40000E-02,  0.76351E-01
 O3,ivoc,inox,N(V),S(VI)
  0.36671E+02,  0.25000E-01,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.40571E+02,  0.50000E-01,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.42489E+02,  0.75000E-01,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.43966E+02,  0.10000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.44061E+02,  0.12500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46276E+02,  0.15000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.45111E+02,  0.17500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46075E+02,  0.20000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46006E+02,  0.22500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.45585E+02,  0.25000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46296E+02,  0.27500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46259E+02,  0.30000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46116E+02,  0.32500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46185E+02,  0.35000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46183E+02,  0.37500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46210E+02,  0.40000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46230E+02,  0.42500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46162E+02,  0.45000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46226E+02,  0.47500E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.46159E+02,  0.50000E+00,  0.15000E-02,  0.30730E+01,  0.11097E+04
  0.34783E+02,  0.25000E-01,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.42882E+02,  0.50000E-01,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.48383E+02,  0.75000E-01,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.51565E+02,  0.10000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.55449E+02,  0.12500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.56925E+02,  0.15000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.57146E+02,  0.17500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.58401E+02,  0.20000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.59227E+02,  0.22500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.58386E+02,  0.25000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.58824E+02,  0.27500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60433E+02,  0.30000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60859E+02,  0.32500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.59404E+02,  0.35000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60136E+02,  0.37500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.61769E+02,  0.40000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60442E+02,  0.42500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60505E+02,  0.45000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60598E+02,  0.47500E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.60655E+02,  0.50000E+00,  0.30000E-02,  0.30730E+01,  0.11097E+04
  0.30962E+02,  0.25000E-01,  0.45000E-02,  0.30730E+01,  0.11097E+04
  0.39572E+02,  0.50000E-01,  0.45000E-02,  0.30730E+01,  0.11097E+04
  0.48305E+02,  0.75000E-01,  0.45000E-02,  0.30730E+01,  0.11097E+04
  0.54003E+02,  0.10000E+00,  0.45000E-02,  0.30730E+01,  0.11097E+04
  0.59329E+02,  0.12500E+00,  0.45000E-02,  0.30730E+01,  0.11097E+04
  0.62798E+02,  0.15000E+00,  0.45000E-02,  0.30730E+01,  0.11097E+04
  0.63885E+02,  0.17500E+00,  0.45000E-02,  0.30730E+01,  0.11097E+04
