initial NOx and VOCR concentration:   0.26448E-01,  0.30590E+00
 O3,ivoc,inox,N(V),S(VI)
  0.59634E+02,  0.25000E-01,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.62510E+02,  0.50000E-01,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.64225E+02,  0.75000E-01,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.66967E+02,  0.10000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65336E+02,  0.12500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65567E+02,  0.15000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.68519E+02,  0.17500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65669E+02,  0.20000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.69056E+02,  0.22500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.68920E+02,  0.25000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65780E+02,  0.27500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.68698E+02,  0.30000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.69424E+02,  0.32500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.68973E+02,  0.35000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65785E+02,  0.37500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.66011E+02,  0.40000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.68358E+02,  0.42500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.68745E+02,  0.45000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65474E+02,  0.47500E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.65384E+02,  0.50000E+00,  0.15000E-02,  0.12804E+02,  0.79387E+03
  0.60627E+02,  0.25000E-01,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.67690E+02,  0.50000E-01,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.71734E+02,  0.75000E-01,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.75460E+02,  0.10000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.74943E+02,  0.12500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.76339E+02,  0.15000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.77259E+02,  0.17500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.78126E+02,  0.20000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.78591E+02,  0.22500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.78976E+02,  0.25000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79244E+02,  0.27500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79527E+02,  0.30000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79726E+02,  0.32500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79752E+02,  0.35000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79860E+02,  0.37500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79827E+02,  0.40000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79909E+02,  0.42500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79887E+02,  0.45000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79806E+02,  0.47500E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.79758E+02,  0.50000E+00,  0.30000E-02,  0.12804E+02,  0.79387E+03
  0.56839E+02,  0.25000E-01,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.66035E+02,  0.50000E-01,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.72973E+02,  0.75000E-01,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.77611E+02,  0.10000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.80957E+02,  0.12500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.83553E+02,  0.15000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.85527E+02,  0.17500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.87036E+02,  0.20000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.88202E+02,  0.22500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.89140E+02,  0.25000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.89917E+02,  0.27500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.90563E+02,  0.30000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.91008E+02,  0.32500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.91514E+02,  0.35000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.91803E+02,  0.37500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.91995E+02,  0.40000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.91989E+02,  0.42500E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
  0.92116E+02,  0.45000E+00,  0.45000E-02,  0.12804E+02,  0.79387E+03
